loop_rank,h1_feature_index,birth,death,persistence,num_points_in_loop,top_genres,top_artists,sample_songs
570,66209,1.0379085540771484,2.114170789718628,1.0762622356414795,5,,,None — waist down deep tied now it s chest high pressure pours down from the top down all sides something s...; None — consider the following and some of the results you will hardly believe the pressure builds up more a...; None — as the atmosphere gradually continues to dissipate an invisible pressure increases in irregular stre...; None — hmm hmm hmm yeah it is you it is you you it is you cause a pressure drop oh pressure oh yeah pressur...; None — hmm hmm hmm yeah it is you it is you you it is you cause a pressure drop oh pressure oh yeah pressur...
571,66266,1.0378293991088867,2.056767702102661,1.0189383029937744,7,"['cyberpunk', 'darksynth', 'synthwave'], ['dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']","Perturbator, Firebeatz",None — it s in my head it s in my head it s in my head it s in my head it s in my head it s in my head it s...; None — remove the head destroy the brain remove the head destroy the brain remove the head destroy the brai...; Perturbator — my head is still spinning ...; None — my head...; Firebeatz — where s your head at at where s your head at at at at where s your head at at drop it where s your h...
572,66424,1.0375769138336182,2.089019536972046,1.0514426231384277,4,,,None — tight shoes stepping light bending over to go under find your seat on the kitchen floor at first gla...; None — clothes lights compliant car lock compliant count steps compliant stove off compliant the crown upsi...; None — supermarket line nothing works getting off a plane nothing works roommate s plates nothing works man...; None — step right up step right up step right up everyone s a winner bargains galore that s right you too c...
573,66592,1.0372494459152222,2.0606682300567627,1.0234187841415405,4,,,None — i d like to learn the science of making choices i d like to learn the art of knowing when i d like t...; None — though majoring in visual and environmental studies and minoring in history of sci i had to retake e...; None — but i am into the intellectual thing i went to college i studied the great philosophers socrates i s...; None — believe in the trip the more that you learn you ll find you don t know shit quit trying to know it a...
574,66594,1.0372470617294312,2.0001132488250732,0.9628661870956421,7,"['classic soul', 'funk', 'soul', 'southern soul']",Ike & Tina Turner,Ike & Tina Turner — now everybody s twisting and the pony too but i ve got a dance called the tinaroo you take two steps...; None — sick em champ well i have a new dance that you all must learn you may have seen the pee wee herman b...; None — bah bah bah bah bah bah bah bah bah bah bah bah bah bah bah bah at the hop well you can rock it you ...; None — dale flash flash don t move ...; None — back in the good old days when dancing meant exploding the idea was simple for a decent overloading ...
575,66712,1.0370495319366455,2.030864715576172,0.9938151836395264,4,,,None — move it like a fuckin giant move it like a fuckin giant move it like a fuckin giant move it like a f...; None — get the fuck up what move ...; None — let s roll roll motherfucker let s roll roll get it on the floor get it get it on the floor get it o...; None — let s roll roll motherfucker let s roll roll get it on the floor get it get it on the floor get it o...
576,66890,1.0367337465286255,2.060633659362793,1.0238999128341675,2,,,None — freaks for me now of exploring it freak means a radically different person on stage entertaining wit...; None — a temporary state of excitement or mental excitement confused speech and hallucinations it sometimes...
577,67108,1.0364211797714233,2.0978448390960693,1.061423659324646,2,,,None — ssssss blackberry grapefruit clementine pear if i ve got an izze i ain t a gonna share i want a ice ...; None — glass of gin and a folding chair sitting out by the wading pool chlorine blue rush of wind passing o...
578,67388,1.0359388589859009,2.0551750659942627,1.0192362070083618,3,,,None — watch the ball everybody get ready nice run run run run 6...; None — what we gonna do here is go back i m running all back to you back to i m running all back i m runnin...; None — run that this is dirty run that this is dirty ...
579,67464,1.0358166694641113,2.0263566970825195,0.9905400276184082,2,['electronic rock'],Eno • Hyde,None — let me tell the story of the creation earth and wind and snow fire and emotion let me tell you the s...; Eno • Hyde — when i built this world...
580,67532,1.0356903076171875,2.095043897628784,1.0593535900115967,3,"['punk', 'skate punk', 'socal pop punk']",Bad Religion,None — in what we are doing now we are getting to a field of the world that is neither organic nor inorgani...; None — who put the chemicals in the food chain who put the chemicals in the food chain who put the chemical...; Bad Religion — you ve got to quit your little charade and join the freak parade now that your road has been paved f...
581,67601,1.035575270652771,2.085061550140381,1.0494862794876099,2,,,None — lbj took the irt down to 4th street usa when he got there what did he see tricky dick on lsd lbj irt...; None — he had a haircut like martin van buren sideburns way down his chin he wore a smoking jacket like hug...
582,67877,1.0351412296295166,2.0170211791992188,0.9818799495697021,3,,,None — raccoons got a bushy tail possums tail goes bare rabbits got no tail at all just a little old bunch ...; None — a note we wrote the other day to any mice who pass this way on crumbed and sugared countertops we mu...; None — three blind mice three blind mice see how they run see how they run they all ran after the farmers w...
583,67894,1.035112977027893,2.0436935424804688,1.0085805654525757,11,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Marshmello,None — because we can can can yes we can can can can can can can can can oh oh oh oh oh oh oh oh oh oh oh o...; None — and i just and i just and i just and i just oh okay i m ah i m ah everyone everyone everyone everyon...; None — come on come on come on come on come on come on come on come on right now right now right now right ...; None — have you have you have you have you just to have you have you just to have you have you just to have...; None — i just let you know i know i know i wanna let you know i know i know i just let you know i know i kn...
584,67954,1.0350186824798584,2.1238653659820557,1.0888466835021973,4,,,None — poison free now living life so pure tell me have all your addictions been cured when you mark your f...; None — well i know that times are tough and it s hard to keep quitting but you gotta get yourself together ...; None — don t believe the hype you re being tempted by the same ol you say it s under control just remind me...; None — most of those who believe they should stop find it very difficult to do so they find it s become a d...
